# A Finnish frequency list from Finnish printed news
# The 9996 most common lemmas of the language of Finnish printed news. The vocabulary was assembled in 2004 and the total count of the source material was 43,999,826 words.
#
# word	rank	count	percentage	PoS
sarajevo	5440	967	0.001643	proper noun
automaatti	5441	966	0.001641	noun
hehkuttaa	5442	966	0.001641	verb
katkera	5443	966	0.001641	adjective
palo	5444	966	0.001641	proper noun
pohjoispuoli	5445	966	0.001641	noun
urheiluseura	5446	966	0.001641	noun
vanheta	5447	966	0.001641	verb
yläpuolella	5448	966	0.001641	preposition
ahdistaa	5449	965	0.001639	verb
suomalaisuus	5450	965	0.001639	noun
terveellinen	5451	965	0.001639	adjective
asuinpaikka	5452	964	0.001638	noun
ekologinen	5453	964	0.001638	adjective
kesäinen	5454	964	0.001638	adjective
prix	5455	964	0.001638	proper noun
äärellä	5456	964	0.001638	preposition
harry	5457	963	0.001636	proper noun
kinkku	5458	963	0.001636	noun
pesäpallo	5459	963	0.001636	noun
varsinkin kun	5460	963	0.001636	conjunction
aidosti	5461	962	0.001634	adverb
kilpailuvirasto	5462	962	0.001634	noun
tuotekehitys	5463	962	0.001634	noun
jordania	5464	961	0.001633	proper noun
suuntaus	5465	961	0.001633	noun
elokuvateatteri	5466	960	0.001631	noun
lohja	5467	960	0.001631	proper noun
mansikka	5468	960	0.001631	noun
samaranch	5469	960	0.001631	proper noun
holkeri	5470	959	0.001629	proper noun
mäntylä	5471	959	0.001629	proper noun
terveiset	5472	959	0.001629	noun
turkkilainen	5473	959	0.001629	adjective
ymmärrys	5474	959	0.001629	noun
alkukesä	5475	958	0.001628	noun
kaukaa	5476	958	0.001628	adverb
agenda	5477	957	0.001626	proper noun
biologinen	5478	957	0.001626	adjective
ensinnä	5479	957	0.001626	adverb
juan	5480	957	0.001626	proper noun
tiimi	5481	957	0.001626	noun
etyj	5482	956	0.001624	proper noun
oikeudenmukaisuus	5483	956	0.001624	noun
poisto	5484	956	0.001624	noun
intressi	5485	955	0.001622	noun
kuninkaallinen	5486	955	0.001622	adjective
pyrintö	5487	955	0.001622	proper noun
soini	5488	955	0.001622	proper noun
ensisijainen	5489	954	0.001621	adjective
korkealla	5490	954	0.001621	adverb
tasapainoinen	5491	954	0.001621	adjective
tuoksu	5492	954	0.001621	noun
uhrata	5493	954	0.001621	verb
holopainen	5494	953	0.001619	proper noun
kerroin	5495	953	0.001619	noun
liekki	5496	953	0.001619	noun
pääsarja	5497	953	0.001619	noun
tyystin	5498	953	0.001619	adverb
fyysisesti	5499	952	0.001617	adverb
ennenkuin	5500	951	0.001616	conjunction
lähipäivä	5501	951	0.001616	noun
tapani	5502	951	0.001616	proper noun
kide	5503	950	0.001614	noun
kouluttaja	5504	950	0.001614	noun
tähti	5505	950	0.001614	proper noun
viime kädessä	5506	950	0.001614	adverb
budjettiesitys	5507	949	0.001612	noun
mäkihyppy	5508	949	0.001612	noun
puoluejohtaja	5509	949	0.001612	noun
serbia	5510	949	0.001612	noun
verinen	5511	949	0.001612	adjective
wahlroos	5512	949	0.001612	proper noun
jättäminen	5513	948	0.001611	noun
melkoisesti	5514	948	0.001611	adverb
pystyssä	5515	948	0.001611	adverb
väistämättä	5516	948	0.001611	adverb
kaivos	5517	947	0.001609	noun
kalenteri	5518	947	0.001609	noun
teija	5519	947	0.001609	proper noun
heikkeneminen	5520	946	0.001607	noun
mänty	5521	946	0.001607	noun
olkapää	5522	946	0.001607	noun
pitkäaikaistyötön	5523	946	0.001607	noun
sairasloma	5524	946	0.001607	noun
nyman	5525	945	0.001605	proper noun
ostovoima	5526	945	0.001605	noun
pikkuhiljaa	5527	945	0.001605	adverb
putoaminen	5528	945	0.001605	noun
rkl	5529	945	0.001605	abbreviation
vatsa	5530	945	0.001605	noun
veli	5531	945	0.001605	proper noun
ystävällinen	5532	945	0.001605	adjective
piitata	5533	944	0.001604	verb
taipale	5534	944	0.001604	proper noun
tietoisesti	5535	944	0.001604	adverb
tämänhetkinen	5536	944	0.001604	adjective
vaihtoehtoinen	5537	944	0.001604	adjective
ylitarkastaja	5538	944	0.001604	noun
ilmarinen	5539	943	0.001602	proper noun
kaavoittaa	5540	943	0.001602	verb
parisuhde	5541	943	0.001602	noun
rakastua	5542	943	0.001602	verb
sen paremmin	5543	943	0.001602	adverb
tosiaan	5544	943	0.001602	adverb
työpaja	5545	943	0.001602	noun
mervi	5546	942	0.0016	proper noun
novelli	5547	942	0.0016	noun
penttinen	5548	942	0.0016	proper noun
portugali	5549	942	0.0016	proper noun
päätösvalta	5550	942	0.0016	noun
vapaaehtoisesti	5551	942	0.0016	adverb
katselmus	5552	941	0.001599	noun
kulttuuriministeri	5553	941	0.001599	noun
lentopallo	5554	941	0.001599	noun
synnytys	5555	941	0.001599	noun
tasokas	5556	941	0.001599	adjective
ajaja	5557	940	0.001597	noun
juusto	5558	940	0.001597	noun
kaari	5559	940	0.001597	noun
lääketieteellinen	5560	940	0.001597	adjective
mielekäs	5561	940	0.001597	adjective
osakkeenomistaja	5562	940	0.001597	noun
valtakunnallisesti	5563	940	0.001597	adverb
likainen	5564	939	0.001595	adjective
vahingonkorvaus	5565	939	0.001595	noun
etumatka	5566	938	0.001594	noun
kierto	5567	938	0.001594	noun
meininki	5568	938	0.001594	noun
paisua	5569	938	0.001594	verb
sammua	5570	938	0.001594	verb
äänioikeutettu	5571	938	0.001594	noun
äärimmäinen	5572	938	0.001594	adjective
eno	5573	937	0.001592	proper noun
luostari	5574	937	0.001592	noun
pietilä	5575	937	0.001592	proper noun
rinne	5576	937	0.001592	proper noun
uusiutua	5577	937	0.001592	verb
fischer	5578	936	0.00159	proper noun
käännös	5579	936	0.00159	noun
rutiini	5580	936	0.00159	noun
uusivuosi	5581	936	0.00159	noun
valvoja	5582	936	0.00159	noun
intialainen	5583	935	0.001588	adjective
julkilausuma	5584	935	0.001588	noun
länsi	5585	935	0.001588	proper noun
eteläpuoli	5586	934	0.001587	noun
lounas	5587	934	0.001587	noun
murskata	5588	934	0.001587	verb
taannoin	5589	934	0.001587	adverb
tyyppinen	5590	934	0.001587	adjective
veturi	5591	934	0.001587	noun
vuoropuhelu	5592	934	0.001587	noun
eksoottinen	5593	933	0.001585	adjective
elvis	5594	933	0.001585	proper noun
heinä	5595	933	0.001585	noun
kirves	5596	933	0.001585	proper noun
puhuminen	5597	933	0.001585	noun
henri	5598	932	0.001583	proper noun
keskisuomalainen	5599	932	0.001583	proper noun
liimatainen	5600	932	0.001583	proper noun
näkyvissä	5601	932	0.001583	adverb
ryöstää	5602	932	0.001583	verb
suotuisa	5603	932	0.001583	adjective
kokoon	5604	931	0.001582	adverb
vastaisuus	5605	931	0.001582	noun
elektroniikka	5606	930	0.00158	noun
etsiminen	5607	930	0.00158	noun
keskinen	5608	930	0.00158	proper noun
kolumbia	5609	930	0.00158	proper noun
kuivua	5610	930	0.00158	verb
pastori	5611	930	0.00158	noun
tulkki	5612	930	0.00158	noun
uupua	5613	930	0.00158	verb
veikata	5614	930	0.00158	verb
jälkikäteen	5615	929	0.001578	adverb
kantelu	5616	929	0.001578	noun
kantola	5617	929	0.001578	proper noun
päätalo	5618	929	0.001578	proper noun
summata	5619	929	0.001578	verb
eriksson	5620	928	0.001577	proper noun
hakeminen	5621	928	0.001577	noun
halme	5622	928	0.001577	proper noun
louis	5623	928	0.001577	proper noun
lupailla	5624	928	0.001577	verb
saastua	5625	928	0.001577	verb
tuusula	5626	928	0.001577	proper noun
uimari	5627	928	0.001577	noun
viileä	5628	928	0.001577	adjective
ikävä	5629	927	0.001575	noun
innokkaasti	5630	927	0.001575	adverb
poissaolo	5631	927	0.001575	noun
muotokuva	5632	926	0.001573	noun
pattijoki	5633	926	0.001573	proper noun
tiski	5634	926	0.001573	noun
erehtyä	5635	925	0.001571	verb
kukkaro	5636	925	0.001571	noun
päällimmäinen	5637	925	0.001571	adjective
riisua	5638	925	0.001571	verb
huuto	5639	924	0.00157	noun
säestää	5640	924	0.00157	verb
aleksandr	5641	923	0.001568	proper noun
bach	5642	923	0.001568	proper noun
liikennöidä	5643	923	0.001568	verb
protesti	5644	923	0.001568	noun
ratti	5645	923	0.001568	noun
yhtymä	5646	923	0.001568	proper noun
göran	5647	922	0.001566	proper noun
jokseenkin	5648	922	0.001566	adverb
kelkka	5649	922	0.001566	noun
lukiolainen	5650	922	0.001566	noun
maailmanennätys	5651	922	0.001566	noun
veli-matti	5652	922	0.001566	proper noun
ydinase	5653	922	0.001566	noun
keskustalainen	5654	921	0.001565	adjective
paasilinna	5655	921	0.001565	proper noun
potkia	5656	921	0.001565	verb
otto	5657	920	0.001563	proper noun
terho	5658	920	0.001563	proper noun
toimilupa	5659	920	0.001563	noun
ajokki	5660	919	0.001561	noun
kana	5661	919	0.001561	noun
patistaa	5662	919	0.001561	verb
tempaus	5663	919	0.001561	noun
vankeustuomio	5664	919	0.001561	noun
hermostua	5665	918	0.00156	verb
ihastella	5666	918	0.00156	verb
kymmenentuhatta	5667	918	0.00156	numeral
naapurikunta	5668	918	0.00156	noun
organisoida	5669	918	0.00156	verb
parkkipaikka	5670	918	0.00156	noun
piirainen	5671	918	0.00156	proper noun
tapainen	5672	918	0.00156	adjective
kireä	5673	917	0.001558	adjective
kosteus	5674	917	0.001558	noun
lamavuosi	5675	917	0.001558	noun
metsäyhtiö	5676	917	0.001558	noun
paheksua	5677	917	0.001558	verb
päivystää	5678	917	0.001558	verb
silja	5679	917	0.001558	proper noun
valtavasti	5680	917	0.001558	adverb
alkukausi	5681	916	0.001556	noun
erilaisuus	5682	916	0.001556	noun
karstula	5683	916	0.001556	proper noun
kristitty	5684	916	0.001556	noun
paikalle	5685	916	0.001556	preposition
saatavuus	5686	916	0.001556	noun
tuijottaa	5687	916	0.001556	verb
koreografi	5688	915	0.001554	noun
naurattaa	5689	915	0.001554	verb
palloseura	5690	915	0.001554	proper noun
energiayhtiö	5691	914	0.001553	noun
karvinen	5692	914	0.001553	proper noun
perho	5693	914	0.001553	proper noun
psykologi	5694	914	0.001553	noun
puhuja	5695	914	0.001553	noun
ympäristöministeri	5696	914	0.001553	noun
joonas	5697	913	0.001551	proper noun
kehittämishanke	5698	913	0.001551	noun
kunnostautua	5699	913	0.001551	verb
pesti	5700	913	0.001551	noun
varikko	5701	913	0.001551	noun
viipyä	5702	913	0.001551	verb
luento	5703	911	0.001548	noun
tuomi	5704	911	0.001548	proper noun
erja	5705	910	0.001546	proper noun
kutistua	5706	910	0.001546	verb
lewis	5707	910	0.001546	proper noun
microsoft	5708	910	0.001546	proper noun
paananen	5709	910	0.001546	proper noun
uusitalo	5710	910	0.001546	proper noun
marja-liisa	5711	909	0.001544	proper noun
sunnuntainen	5712	909	0.001544	adjective
kuvanveistäjä	5713	908	0.001543	noun
kymmene	5714	908	0.001543	proper noun
terrorismi	5715	908	0.001543	noun
aarne	5716	907	0.001541	proper noun
esittäjä	5717	907	0.001541	noun
jyrätä	5718	907	0.001541	verb
kätkeä	5719	907	0.001541	verb
raami	5720	907	0.001541	noun
vapautusarmeija	5721	907	0.001541	noun
linda	5722	906	0.001539	proper noun
pudotus	5723	906	0.001539	noun
tällä haavaa	5724	906	0.001539	adverb
unto	5725	906	0.001539	proper noun
algeria	5726	905	0.001537	proper noun
kaista	5727	905	0.001537	noun
aikoihin	5728	904	0.001536	adverb
jäätyä	5729	904	0.001536	verb
krista	5730	904	0.001536	proper noun
yksityiskohtainen	5731	904	0.001536	adjective
ässä	5732	904	0.001536	proper noun
kolumni	5733	903	0.001534	noun
kesäisin	5734	902	0.001532	adverb
mozart	5735	902	0.001532	proper noun
pomo	5736	902	0.001532	noun
yhteistyösopimus	5737	902	0.001532	noun
toistuvasti	5738	901	0.001531	adverb
vihannes	5739	901	0.001531	noun
viimeaikainen	5740	901	0.001531	adjective
erotuomari	5741	900	0.001529	noun
ma	5742	900	0.001529	abbreviation
marssi	5743	900	0.001529	noun
netti	5744	900	0.001529	noun
sellaisenaan	5745	899	0.001527	adverb
valaistus	5746	899	0.001527	noun
arka	5747	898	0.001526	adjective
kemiallinen	5748	898	0.001526	adjective
smith	5749	898	0.001526	proper noun
suhteellinen	5750	898	0.001526	adjective
terveystoimi	5751	898	0.001526	noun
valtiontalous	5752	898	0.001526	noun
epämääräinen	5753	897	0.001524	adjective
kemppainen	5754	897	0.001524	proper noun
mä	5755	897	0.001524	proper noun
arvoitus	5756	896	0.001522	noun
haag	5757	896	0.001522	proper noun
kitaristi	5758	896	0.001522	noun
koreografia	5759	896	0.001522	noun
kukkonen	5760	896	0.001522	proper noun
kunnioitus	5761	896	0.001522	noun
puoliaika	5762	896	0.001522	noun
saldo	5763	896	0.001522	noun
hukata	5764	895	0.001521	verb
kemia	5765	895	0.001521	noun
luottamushenkilö	5766	895	0.001521	noun
purkautua	5767	895	0.001521	verb
rautaruukki	5768	895	0.001521	proper noun
tuottavuus	5769	895	0.001521	noun
työnhakija	5770	895	0.001521	noun
paimio	5771	894	0.001519	proper noun
panttivanki	5772	894	0.001519	noun
ranska	5773	894	0.001519	noun
tulitauko	5774	894	0.001519	noun
doping	5775	893	0.001517	noun
elinkeinokeskus	5776	893	0.001517	noun
kyläkoulu	5777	893	0.001517	noun
massiivinen	5778	893	0.001517	adjective
viihdyttää	5779	893	0.001517	verb
joni	5780	892	0.001515	proper noun
mielipidemittaus	5781	892	0.001515	noun
sekava	5782	892	0.001515	adjective
stressi	5783	892	0.001515	noun
ylläpitäminen	5784	892	0.001515	noun
aluejohtaja	5785	891	0.001514	noun
ampuja	5786	891	0.001514	noun
eskola	5787	891	0.001514	proper noun
haapavesi	5788	891	0.001514	proper noun
hamina	5789	891	0.001514	proper noun
jonna	5790	891	0.001514	proper noun
näkyvyys	5791	891	0.001514	noun
valittu	5792	891	0.001514	noun
kiintiö	5793	890	0.001512	noun
kuolemantuomio	5794	890	0.001512	noun
rasismi	5795	890	0.001512	noun
tolonen	5796	890	0.001512	proper noun
ehkäisy	5797	889	0.00151	noun
koura	5798	889	0.00151	noun
kyltti	5799	889	0.00151	noun
laitila	5800	889	0.00151	proper noun
lähteenmäki	5801	889	0.00151	proper noun
mestari	5802	889	0.00151	proper noun
piirustus	5803	889	0.00151	noun
selostaa	5804	889	0.00151	verb
apulaiskaupunginjohtaja	5805	888	0.001509	noun
huutokauppa	5806	888	0.001509	noun
langettaa	5807	888	0.001509	verb
meinata	5808	888	0.001509	verb
taivalkoski	5809	888	0.001509	proper noun
tamma	5810	888	0.001509	noun
ahdistus	5811	887	0.001507	noun
barak	5812	887	0.001507	proper noun
siekkinen	5813	887	0.001507	proper noun
telia	5814	887	0.001507	proper noun
hirveä	5815	886	0.001505	adjective
itäraja	5816	886	0.001505	noun
autio	5817	885	0.001504	proper noun
heinola	5818	885	0.001504	proper noun
jatkuvuus	5819	885	0.001504	noun
joukkoliikenne	5820	885	0.001504	noun
kielitaito	5821	885	0.001504	noun
kulttuurinen	5822	885	0.001504	adjective
luonnonvara	5823	885	0.001504	noun
säteily	5824	885	0.001504	noun
talkoot	5825	885	0.001504	noun
frankfurt	5826	884	0.001502	proper noun
veikkaus	5827	884	0.001502	proper noun
itsehallinto	5828	883	0.0015	noun
miikka	5829	883	0.0015	proper noun
moro	5830	883	0.0015	proper noun
nimetön	5831	883	0.0015	adjective
onneton	5832	883	0.0015	adjective
sosialisti	5833	883	0.0015	noun
varalta	5834	883	0.0015	preposition
ääreen	5835	883	0.0015	preposition
jämsänkoski	5836	882	0.001498	proper noun
katariina	5837	882	0.001498	proper noun
kilpailuttaminen	5838	882	0.001498	noun
puolisotilaallinen	5839	882	0.001498	adjective
star	5840	882	0.001498	proper noun
isänmaa	5841	881	0.001497	noun
valitella	5842	881	0.001497	verb
puskea	5843	880	0.001495	verb
raili	5844	880	0.001495	proper noun
tulovero	5845	880	0.001495	noun
vanhanaikainen	5846	880	0.001495	adjective
ajoittua	5847	879	0.001493	verb
aloitus	5848	879	0.001493	noun
eliitti	5849	879	0.001493	noun
kulkija	5850	879	0.001493	noun
metsähallitus	5851	879	0.001493	proper noun
suora	5852	879	0.001493	noun
aktivisti	5853	878	0.001492	noun
anders	5854	878	0.001492	proper noun
koivuniemi	5855	878	0.001492	proper noun
legenda	5856	878	0.001492	noun
päätöslauselma	5857	878	0.001492	noun
vesioikeus	5858	878	0.001492	noun
esittäminen	5859	877	0.00149	noun
kansallisooppera	5860	877	0.00149	proper noun
runous	5861	877	0.00149	noun
suolahti	5862	877	0.00149	proper noun
vaikutusvalta	5863	877	0.00149	noun
aistia	5864	876	0.001488	verb
baari	5865	876	0.001488	noun
jakarta	5866	876	0.001488	proper noun
kalastaa	5867	876	0.001488	verb
kotiottelu	5868	876	0.001488	noun
paikan päällä	5869	876	0.001488	adverb
pidentää	5870	876	0.001488	verb
ylinopeus	5871	876	0.001488	noun
hoitua	5872	875	0.001487	verb
katsaus	5873	875	0.001487	noun
oksa	5874	875	0.001487	noun
raketti	5875	875	0.001487	noun
tyttöystävä	5876	875	0.001487	noun
kokoomus	5877	874	0.001485	proper noun
liiallinen	5878	874	0.001485	adjective
liitos	5879	874	0.001485	noun
lind	5880	874	0.001485	proper noun
muka	5881	874	0.001485	adverb
tappo	5882	874	0.001485	noun
asialista	5883	873	0.001483	noun
huvittaa	5884	873	0.001483	verb
siirtymä	5885	873	0.001483	noun
terveysasema	5886	873	0.001483	noun
lausanne	5887	872	0.001481	proper noun
musiikkiopisto	5888	872	0.001481	noun
määrittää	5889	872	0.001481	verb
pm	5890	872	0.001481	abbreviation
kataja	5891	871	0.00148	proper noun
kosto	5892	871	0.00148	noun
kotikenttä	5893	871	0.00148	noun
kunnostaminen	5894	871	0.00148	noun
oikaisu	5895	871	0.00148	noun
pyöräily	5896	871	0.00148	noun
solu	5897	871	0.00148	noun
välimeri	5898	871	0.00148	proper noun
hehkua	5899	870	0.001478	verb
kelpuuttaa	5900	870	0.001478	verb
leffa	5901	870	0.001478	noun
heilua	5902	869	0.001476	verb
maltti	5903	869	0.001476	noun
pohjoiskarjalainen	5904	869	0.001476	adjective
vuokralainen	5905	869	0.001476	noun
aikamoinen	5906	868	0.001475	adjective
hyttinen	5907	868	0.001475	proper noun
julma	5908	868	0.001475	adjective
kaupunginteatteri	5909	868	0.001475	proper noun
valmistaminen	5910	868	0.001475	noun
ahdinko	5911	867	0.001473	noun
härkönen	5912	867	0.001473	proper noun
sovitus	5913	867	0.001473	noun
termi	5914	867	0.001473	noun
kakku	5915	866	0.001471	noun
kehitysvammainen	5916	866	0.001471	noun
moottoripyörä	5917	866	0.001471	noun
olohuone	5918	866	0.001471	noun
paljas	5919	866	0.001471	adjective
surra	5920	866	0.001471	verb
tiukentaa	5921	866	0.001471	verb
eläkeikä	5922	865	0.00147	noun
ennakkoluulo	5923	865	0.00147	noun
ennätyksellinen	5924	865	0.00147	adjective
kasvatti	5925	865	0.00147	noun
nelonen	5926	865	0.00147	proper noun
valaa	5927	865	0.00147	verb
englanninkielinen	5928	864	0.001468	adjective
leipoa	5929	864	0.001468	verb
line	5930	864	0.001468	proper noun
ojentaa	5931	864	0.001468	verb
sisä	5932	863	0.001466	noun
chicago	5933	862	0.001464	proper noun
hakukomitea	5934	862	0.001464	noun
minkä vuoksi	5935	862	0.001464	adverb
OP	5936	862	0.001464	abbreviation
promille	5937	862	0.001464	noun
puolalainen	5938	862	0.001464	adjective
raamattu	5939	862	0.001464	proper noun
rajoittaminen	5940	862	0.001464	noun
tekstiili	5941	862	0.001464	noun
ennakkotieto	5942	861	0.001463	noun
gallup	5943	861	0.001463	noun
lahtela	5944	861	0.001463	proper noun
lepo	5945	861	0.001463	noun
pasanen	5946	861	0.001463	proper noun
pikamatka	5947	861	0.001463	noun
pkk	5948	861	0.001463	abbreviation
sopraano	5949	861	0.001463	noun
suunnistaa	5950	861	0.001463	verb
työministeri	5951	861	0.001463	noun
informaatio	5952	860	0.001461	noun
suuri	5953	860	0.001461	proper noun
hirveän	5954	859	0.001459	adverb
irvi	5955	859	0.001459	proper noun
piristää	5956	859	0.001459	verb
purjehtia	5957	859	0.001459	verb
pääluottamusmies	5958	859	0.001459	noun
rokote	5959	859	0.001459	noun
toimesta	5960	859	0.001459	preposition
koivunen	5961	858	0.001458	proper noun
puh.	5962	858	0.001458	abbreviation
soitella	5963	858	0.001458	verb
janakkala	5964	857	0.001456	proper noun
lindholm	5965	857	0.001456	proper noun
luontevasti	5966	857	0.001456	adverb
metsä-serla	5967	857	0.001456	proper noun
metsästää	5968	857	0.001456	verb
perillä	5969	857	0.001456	adverb
päärakennus	5970	857	0.001456	noun
pörssiyhtiö	5971	857	0.001456	noun
rääkkylä	5972	857	0.001456	proper noun
taakka	5973	857	0.001456	noun
varapääministeri	5974	857	0.001456	noun
palvelutalo	5975	856	0.001454	noun
yläkerta	5976	856	0.001454	noun
iltaisin	5977	855	0.001453	adverb
kalifornia	5978	855	0.001453	proper noun
lentoliikenne	5979	855	0.001453	noun
p.	5980	855	0.001453	abbreviation
piipahtaa	5981	855	0.001453	verb
valtionapu	5982	855	0.001453	noun
viljanen	5983	855	0.001453	proper noun
EY	5984	854	0.001451	abbreviation
heittäytyä	5985	854	0.001451	verb
menetellä	5986	854	0.001451	verb
raskaus	5987	854	0.001451	noun
rask	5988	854	0.001451	proper noun
ammunta	5989	853	0.001449	noun
juliste	5990	853	0.001449	noun
radiolinja	5991	853	0.001449	proper noun
astia	5992	852	0.001447	noun
kivelä	5993	852	0.001447	proper noun
kääriäinen	5994	852	0.001447	proper noun
märkä	5995	852	0.001447	adjective
naudanliha	5996	852	0.001447	noun
puolueeton	5997	852	0.001447	adjective
sellu	5998	852	0.001447	noun
bank	5999	851	0.001446	proper noun
hankaluus	6000	851	0.001446	noun
hellittää	6001	851	0.001446	verb
rakennemuutos	6002	851	0.001446	noun
tilittää	6003	851	0.001446	verb
villa	6004	851	0.001446	proper noun
sosialidemokraattinen	6005	850	0.001444	adjective
boston	6006	849	0.001442	proper noun
otollinen	6007	849	0.001442	adjective
paasikivi	6008	849	0.001442	proper noun
poski	6009	849	0.001442	noun
sisällyttää	6010	849	0.001442	verb
talletus	6011	849	0.001442	noun
välikohtaus	6012	849	0.001442	noun
laskeskella	6013	848	0.001441	verb
